relative_path,treatment,sample,angle,group_id,source_path
treatment_1/sample_E/6Oclock/rep_070.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__64__5312.txt
treatment_1/sample_E/6Oclock/rep_071.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__119__5367.txt
treatment_1/sample_E/6Oclock/rep_072.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__76__5324.txt
treatment_1/sample_E/6Oclock/rep_073.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__28__5276.txt
treatment_1/sample_E/6Oclock/rep_074.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__94__5342.txt
treatment_1/sample_E/6Oclock/rep_075.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__135__5383.txt
treatment_1/sample_E/6Oclock/rep_076.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__48__5296.txt
treatment_1/sample_E/6Oclock/rep_077.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__144__5392.txt
treatment_1/sample_E/6Oclock/rep_078.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__121__5369.txt
treatment_1/sample_E/6Oclock/rep_079.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__141__5389.txt
treatment_1/sample_E/6Oclock/rep_080.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__124__5372.txt
treatment_1/sample_E/6Oclock/rep_081.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__39__5287.txt
treatment_1/sample_E/6Oclock/rep_082.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__59__5307.txt
treatment_1/sample_E/6Oclock/rep_083.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__16__5264.txt
treatment_1/sample_E/6Oclock/rep_084.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__43__5291.txt
treatment_1/sample_E/6Oclock/rep_085.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__23__5271.txt
treatment_1/sample_E/6Oclock/rep_086.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__111__5359.txt
treatment_1/sample_E/6Oclock/rep_087.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__32__5280.txt
treatment_1/sample_E/6Oclock/rep_088.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__52__5300.txt
treatment_1/sample_E/6Oclock/rep_089.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__90__5338.txt
treatment_1/sample_E/6Oclock/rep_090.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__67__5315.txt
treatment_1/sample_E/6Oclock/rep_091.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__40__5288.txt
treatment_1/sample_E/6Oclock/rep_092.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__25__5273.txt
treatment_1/sample_E/6Oclock/rep_093.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__99__5347.txt
treatment_1/sample_E/6Oclock/rep_094.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__138__5386.txt
treatment_1/sample_E/6Oclock/rep_095.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__106__5354.txt
treatment_1/sample_E/6Oclock/rep_096.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__45__5293.txt
treatment_1/sample_E/6Oclock/rep_097.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__20__5268.txt
treatment_1/sample_E/6Oclock/rep_098.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__70__5318.txt
treatment_1/sample_E/6Oclock/rep_099.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__87__5335.txt
treatment_1/sample_E/6Oclock/rep_100.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__149__5397.txt
treatment_1/sample_E/6Oclock/rep_101.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__129__5377.txt
treatment_1/sample_E/6Oclock/rep_102.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__54__5302.txt
treatment_1/sample_E/6Oclock/rep_103.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__34__5282.txt
treatment_1/sample_E/6Oclock/rep_104.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__92__5340.txt
treatment_1/sample_E/6Oclock/rep_105.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__133__5381.txt
treatment_1/sample_E/6Oclock/rep_106.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__122__5370.txt
treatment_1/sample_E/6Oclock/rep_107.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__7__5255.txt
treatment_1/sample_E/6Oclock/rep_108.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__10__5258.txt
treatment_1/sample_E/6Oclock/rep_109.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__117__5365.txt
treatment_1/sample_E/6Oclock/rep_110.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__142__5390.txt
treatment_1/sample_E/6Oclock/rep_111.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__145__5393.txt
treatment_1/sample_E/6Oclock/rep_112.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__120__5368.txt
treatment_1/sample_E/6Oclock/rep_113.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__58__5306.txt
treatment_1/sample_E/6Oclock/rep_114.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__38__5286.txt
treatment_1/sample_E/6Oclock/rep_115.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__140__5388.txt
treatment_1/sample_E/6Oclock/rep_116.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__125__5373.txt
treatment_1/sample_E/6Oclock/rep_117.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__95__5343.txt
treatment_1/sample_E/6Oclock/rep_118.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__134__5382.txt
treatment_1/sample_E/6Oclock/rep_119.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__77__5325.txt
treatment_1/sample_E/6Oclock/rep_120.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__29__5277.txt
treatment_1/sample_E/6Oclock/rep_121.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__49__5297.txt
treatment_1/sample_E/6Oclock/rep_122.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__53__5301.txt
treatment_1/sample_E/6Oclock/rep_123.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__33__5281.txt
treatment_1/sample_E/6Oclock/rep_124.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__91__5339.txt
treatment_1/sample_E/6Oclock/rep_125.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__66__5314.txt
treatment_1/sample_E/6Oclock/rep_126.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__42__5290.txt
treatment_1/sample_E/6Oclock/rep_127.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__17__5265.txt
treatment_1/sample_E/6Oclock/rep_128.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__110__5358.txt
treatment_1/sample_E/6Oclock/rep_129.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__22__5270.txt
treatment_1/sample_E/6Oclock/rep_130.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__148__5396.txt
treatment_1/sample_E/6Oclock/rep_131.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__71__5319.txt
treatment_1/sample_E/6Oclock/rep_132.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__86__5334.txt
treatment_1/sample_E/6Oclock/rep_133.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__35__5283.txt
treatment_1/sample_E/6Oclock/rep_134.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__55__5303.txt
treatment_1/sample_E/6Oclock/rep_135.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__128__5376.txt
treatment_1/sample_E/6Oclock/rep_136.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__107__5355.txt
treatment_1/sample_E/6Oclock/rep_137.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__98__5346.txt
treatment_1/sample_E/6Oclock/rep_138.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__139__5387.txt
treatment_1/sample_E/6Oclock/rep_139.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__41__5289.txt
treatment_1/sample_E/6Oclock/rep_140.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__24__5272.txt
treatment_1/sample_E/6Oclock/rep_141.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__44__5292.txt
treatment_1/sample_E/6Oclock/rep_142.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__21__5269.txt
treatment_1/sample_E/6Oclock/rep_143.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__6__5254.txt
treatment_1/sample_E/6Oclock/rep_144.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__11__5259.txt
treatment_1/sample_E/6Oclock/rep_145.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__123__5371.txt
treatment_1/sample_E/6Oclock/rep_146.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__143__5391.txt
treatment_1/sample_E/6Oclock/rep_147.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__116__5364.txt
treatment_1/sample_E/6Oclock/rep_148.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__93__5341.txt
treatment_1/sample_E/6Oclock/rep_149.npy,treatment_1,sample_E,6Oclock,treatment_1/sample_E/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_6Oclock/sample_1_E_6oclock_ST026791__132__5380.txt
treatment_1/sample_E/12Oclock/rep_000.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_12Oclock/sample_1_E_12oclock_ST026791__22__4970.txt
treatment_1/sample_E/12Oclock/rep_001.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_12Oclock/sample_1_E_12oclock_ST026791__94__5042.txt
treatment_1/sample_E/12Oclock/rep_002.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_12Oclock/sample_1_E_12oclock_ST026791__76__5024.txt
treatment_1/sample_E/12Oclock/rep_003.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_12Oclock/sample_1_E_12oclock_ST026791__17__4965.txt
treatment_1/sample_E/12Oclock/rep_004.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_12Oclock/sample_1_E_12oclock_ST026791__42__4990.txt
treatment_1/sample_E/12Oclock/rep_005.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_12Oclock/sample_1_E_12oclock_ST026791__100__5048.txt
treatment_1/sample_E/12Oclock/rep_006.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/E/Angle_12Oclock/sample_1_E_12oclock_ST026791__105__5053.txt
